../data/album_reviews/20141112_Dean Blunt - Black Metal ALBUM REVIEW/20141112_Dean Blunt - Black Metal ALBUM REVIEW.jpg	none
../data/album_reviews/20160107_Lil Ugly Mane - Oblivion Access ALBUM REVIEW/20160107_Lil Ugly Mane - Oblivion Access ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20110110_Wire- Red Barked Tree ALBUM REVIEW/20110110_Wire- Red Barked Tree ALBUM REVIEW.jpg	none
../data/album_reviews/20160909_Isaiah Rashad - The Sun's Tirade ALBUM REVIEW ft. Luke James/20160909_Isaiah Rashad - The Sun's Tirade ALBUM REVIEW ft. Luke James.jpg	none
../data/album_reviews/20120705_Rush- Clockwork Angels ALBUM REVIEW/20120705_Rush- Clockwork Angels ALBUM REVIEW.jpg	none
../data/album_reviews/20170303_King Gizzard and the Lizard Wizard - Flying Microtonal Banana ALBUM REVIEW/20170303_King Gizzard and the Lizard Wizard - Flying Microtonal Banana ALBUM REVIEW.jpg	none
../data/album_reviews/20121009_METZ- Self-Titled ALBUM REVIEW/20121009_METZ- Self-Titled ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20190711_Blarf - Cease & Desist ALBUM REVIEW/20190711_Blarf - Cease & Desist ALBUM REVIEW.jpg	none
../data/album_reviews/20160418_PJ Harvey - The Hope Six Demolition Project ALBUM REVIEW/20160418_PJ Harvey - The Hope Six Demolition Project ALBUM REVIEW.jpg	none
../data/album_reviews/20161212_J. Cole - 4 Your Eyez Only ALBUM REVIEW/20161212_J. Cole - 4 Your Eyez Only ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20150129_Mount Eerie - Sauna ALBUM REVIEW/20150129_Mount Eerie - Sauna ALBUM REVIEW.jpg	none
../data/album_reviews/20151005_Fetty Wap - Self-Titled ALBUM REVIEW/20151005_Fetty Wap - Self-Titled ALBUM REVIEW.jpg	none
../data/album_reviews/20140620_Lone - Reality Testing ALBUM REVIEW/20140620_Lone - Reality Testing ALBUM REVIEW.jpg	none
../data/album_reviews/20150514_Holly Herndon - Platform ALBUM REVIEW/20150514_Holly Herndon - Platform ALBUM REVIEW.jpg	none
../data/album_reviews/20140516_Ibibio Sound Machine - Self-TItled ALBUM REVIEW ft. MY SON/20140516_Ibibio Sound Machine - Self-TItled ALBUM REVIEW ft. MY SON.jpg	none
../data/album_reviews/20150217_BADBADNOTGOOD & Ghostface Killah - Sour Soul ALBUM REVIEW/20150217_BADBADNOTGOOD & Ghostface Killah - Sour Soul ALBUM REVIEW.jpg	none
../data/album_reviews/20100915_Chromeo- Business Casual ALBUM REVIEW/20100915_Chromeo- Business Casual ALBUM REVIEW.jpg	none
../data/album_reviews/20181105_Vince Staples - FM! ALBUM REVIEW/20181105_Vince Staples - FM! ALBUM REVIEW.jpg	none
../data/album_reviews/20180912_$uicideBoy$ - I Want to Die in New Orleans ALBUM REVIEW/20180912_$uicideBoy$ - I Want to Die in New Orleans ALBUM REVIEW.jpg	none
../data/album_reviews/20151122_Ty Dolla $ign - Free TC ALBUM REVIEW/20151122_Ty Dolla $ign - Free TC ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20130216_Grouper - The Man Who Died In His Boat ALBUM REVIEW/20130216_Grouper - The Man Who Died In His Boat ALBUM REVIEW.jpg	none
../data/album_reviews/20130729_Edward Sharpe & The Magnetic Zeros - Self-Titled ALBUM REVIEW/20130729_Edward Sharpe & The Magnetic Zeros - Self-Titled ALBUM REVIEW.jpg	none
../data/album_reviews/20151205_Kid Cudi - Speedin' Bullet 2 Heaven ALBUM REVIEW/20151205_Kid Cudi - Speedin' Bullet 2 Heaven ALBUM REVIEW.jpg	none
../data/album_reviews/20130422_Ghostface Killah and Adrian Younge - Twelve Reasons To Die ALBUM REVIEW/20130422_Ghostface Killah and Adrian Younge - Twelve Reasons To Die ALBUM REVIEW.jpg	none
../data/album_reviews/20191023_Battles - Juice B Crypts ALBUM REVIEW/20191023_Battles - Juice B Crypts ALBUM REVIEW.jpg	none
../data/album_reviews/20141208_J. Cole - 2014 Forest Hills Drive ALBUM REVIEW/20141208_J. Cole - 2014 Forest Hills Drive ALBUM REVIEW.jpg	none
../data/album_reviews/20180215_Various Artists - Black Panther The Album ALBUM REVIEW/20180215_Various Artists - Black Panther The Album ALBUM REVIEW.jpg	none
../data/album_reviews/20130610_Thundercat - Apocalypse ALBUM REVIEW/20130610_Thundercat - Apocalypse ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20180619_Tropical [Frick] Storm - A Laughing Death in Meatspace ALBUM REVIEW/20180619_Tropical [Frick] Storm - A Laughing Death in Meatspace ALBUM REVIEW.jpg	none
../data/album_reviews/20170720_Pissed Jeans - Why Love Now ALBUM REVIEW/20170720_Pissed Jeans - Why Love Now ALBUM REVIEW.jpg	none
../data/album_reviews/20101106_Gold Panda- Lucky Shiner ALBUM REVIEW/20101106_Gold Panda- Lucky Shiner ALBUM REVIEW.jpg	none
../data/album_reviews/20130611_Pharmakon - Abandon ALBUM REVIEW (QUICK)/20130611_Pharmakon - Abandon ALBUM REVIEW (QUICK).jpg	none
../data/album_reviews/20160426_Sturgill Simpson - A Sailor's Guide To Earth ALBUM REVIEW/20160426_Sturgill Simpson - A Sailor's Guide To Earth ALBUM REVIEW.jpg	none
../data/album_reviews/20110111_British Sea Power- Valhalla Dancehall ALBUM REVIEW/20110111_British Sea Power- Valhalla Dancehall ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20181231_The Postal Service - Give Up ALBUM REVIEW/20181231_The Postal Service - Give Up ALBUM REVIEW.jpg	none
../data/album_reviews/20160708_The Avalanches - Wildflower ALBUM REVIEW/20160708_The Avalanches - Wildflower ALBUM REVIEW.jpg	none
../data/album_reviews/20170624_Elder - Reflections of a Floating World ALBUM REVIEW/20170624_Elder - Reflections of a Floating World ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20180709_Teyana Taylor - K.T.S.E. ALBUM REVIEW/20180709_Teyana Taylor - K.T.S.E. ALBUM REVIEW.jpg	none
../data/album_reviews/20190801_Purple Mountains - Self-Titled ALBUM REVIEW/20190801_Purple Mountains - Self-Titled ALBUM REVIEW.jpg	none
../data/album_reviews/20160323_The Body and Full of Hell - One Day You Will Ache Like I Ache ALBUM REVIEW/20160323_The Body and Full of Hell - One Day You Will Ache Like I Ache ALBUM REVIEW.jpg	none
../data/album_reviews/20180503_Kimbra - Primal Heart ALBUM REVIEW/20180503_Kimbra - Primal Heart ALBUM REVIEW.jpg	none
../data/album_reviews/20150211_Father John Misty - I Love You, Honeybear ALBUM REVIEW/20150211_Father John Misty - I Love You, Honeybear ALBUM REVIEW.jpg	none
../data/album_reviews/20161012_Oathbreaker - Rheia ALBUM REVIEW/20161012_Oathbreaker - Rheia ALBUM REVIEW.jpg	orange flannel
../data/album_reviews/20170224_Jens Lekman - Life Will See You Now ALBUM REVIEW/20170224_Jens Lekman - Life Will See You Now ALBUM REVIEW.jpg	none
../data/album_reviews/20111227_Godspeed You! Black Emperor- Lift Yr. Skinny Fists Like Antennas to Heaven! ALBUM REVIEW/20111227_Godspeed You! Black Emperor- Lift Yr. Skinny Fists Like Antennas to Heaven! ALBUM REVIEW.jpg	none
../data/album_reviews/20120222_Sleigh Bells- Reign of Terror ALBUM REVIEW/20120222_Sleigh Bells- Reign of Terror ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20110616_Blood Ceremony- Living With the Ancients ALBUM REVIEW/20110616_Blood Ceremony- Living With the Ancients ALBUM REVIEW.jpg	none
../data/album_reviews/20120727_Guardian Alien- See the World Given to a One Love Entity ALBUM REVIEW/20120727_Guardian Alien- See the World Given to a One Love Entity ALBUM REVIEW.jpg	none
../data/album_reviews/20110914_Neon Indian- Era Extraña ALBUM REVIEW/20110914_Neon Indian- Era Extraña ALBUM REVIEW.jpg	none
../data/album_reviews/20130715_Mariam The Believer - Blood Donation ALBUM REVIEW/20130715_Mariam The Believer - Blood Donation ALBUM REVIEW.jpg	none
../data/album_reviews/20170421_Timber Timbre - Sincerely, Future Pollution ALBUM REVIEW/20170421_Timber Timbre - Sincerely, Future Pollution ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20190426_Your Old Droog - It Wasn't Even Close ALBUM REVIEW/20190426_Your Old Droog - It Wasn't Even Close ALBUM REVIEW.jpg	none
../data/album_reviews/20100902_Interpol- Self-Titled ALBUM REVIEW/20100902_Interpol- Self-Titled ALBUM REVIEW.jpg	none
../data/album_reviews/20191206_Hannah Diamond - Reflections ALBUM REVIEW/20191206_Hannah Diamond - Reflections ALBUM REVIEW.jpg	none
../data/album_reviews/20130416_Ghost - Infestissumam ALBUM REVIEW/20130416_Ghost - Infestissumam ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20121107_Titus Andronicus- Local Business ALBUM REVIEW/20121107_Titus Andronicus- Local Business ALBUM REVIEW.jpg	none
../data/album_reviews/20120214_Earth- Angels of Darkness, Demons of Light II ALBUM REVIEW/20120214_Earth- Angels of Darkness, Demons of Light II ALBUM REVIEW.jpg	none
../data/album_reviews/20181005_Logic - YSIV ALBUM REVIEW/20181005_Logic - YSIV ALBUM REVIEW.jpg	none
../data/album_reviews/20180427_Felix Blume - Death In Haiti - Funeral Brass Bands & Sounds From Port Au Prince ALBUM REVIEW/20180427_Felix Blume - Death In Haiti - Funeral Brass Bands & Sounds From Port Au Prince ALBUM REVIEW.jpg	none
../data/album_reviews/20170712_Broken Social Scene - Hug of Thunder ALBUM REVIEW/20170712_Broken Social Scene - Hug of Thunder ALBUM REVIEW.jpg	none
../data/album_reviews/20110621_Bon Iver- Bon Iver ALBUM REVIEW/20110621_Bon Iver- Bon Iver ALBUM REVIEW.jpg	none
../data/album_reviews/20120529_Sigur Rós- Valtari ALBUM REVIEW/20120529_Sigur Rós- Valtari ALBUM REVIEW.jpg	none
../data/album_reviews/20170915_Alex Cameron - Forced Witness ALBUM REVIEW/20170915_Alex Cameron - Forced Witness ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20160523_Modern Baseball - Holy Ghost ALBUM REVIEW/20160523_Modern Baseball - Holy Ghost ALBUM REVIEW.jpg	none
../data/album_reviews/20170524_(Sandy) Alex G - Rocket ALBUM REVIEW/20170524_(Sandy) Alex G - Rocket ALBUM REVIEW.jpg	none
../data/album_reviews/20190830_Rapsody - Eve ALBUM REVIEW/20190830_Rapsody - Eve ALBUM REVIEW.jpg	none
../data/album_reviews/20140114_Lee Bannon - Alternate_Endings ALBUM REVIEW/20140114_Lee Bannon - Alternate_Endings ALBUM REVIEW.jpg	none
../data/album_reviews/20130612_Primal Scream - More Light ALBUM REVIEW (QUICK)/20130612_Primal Scream - More Light ALBUM REVIEW (QUICK).jpg	none
../data/album_reviews/20150316_of Montreal - Aureate Gloom ALBUM REVIEW/20150316_of Montreal - Aureate Gloom ALBUM REVIEW.jpg	none
../data/album_reviews/20200321_R.A.P. Ferreira - Purple Moonlight Pages ALBUM REVIEW/20200321_R.A.P. Ferreira - Purple Moonlight Pages ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20140829_Travi$ Scott - Days Before Rodeo ALBUM REVIEW/20140829_Travi$ Scott - Days Before Rodeo ALBUM REVIEW.jpg	none
../data/album_reviews/20101027_Squarepusher Presents Shobaleader One - d'Demonstrator ALBUM REVIEW/20101027_Squarepusher Presents Shobaleader One - d'Demonstrator ALBUM REVIEW.jpg	none
../data/album_reviews/20140930_Milo - A Toothpaste Suburb ALBUM REVIEW/20140930_Milo - A Toothpaste Suburb ALBUM REVIEW.jpg	none
../data/album_reviews/20171207_Noel Gallagher's High Flying Birds - Who Built the Moon ALBUM REVIEW/20171207_Noel Gallagher's High Flying Birds - Who Built the Moon ALBUM REVIEW.jpg	none
../data/album_reviews/20110830_Red Hot Chili Peppers- I'm With You ALBUM REVIEW/20110830_Red Hot Chili Peppers- I'm With You ALBUM REVIEW.jpg	none
../data/album_reviews/20160602_Flume - Skin ALBUM REVIEW/20160602_Flume - Skin ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20121012_Godspeed You! Black Emperor- 'Allelujah! Don't Bend! Ascend! ALBUM REVIEW/20121012_Godspeed You! Black Emperor- 'Allelujah! Don't Bend! Ascend! ALBUM REVIEW.jpg	none
../data/album_reviews/20180703_Drake - Scorpion ALBUM REVIEW/20180703_Drake - Scorpion ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20140807_Spoon - They Want My Soul ALBUM REVIEW/20140807_Spoon - They Want My Soul ALBUM REVIEW.jpg	none
../data/album_reviews/20171103_21 Savage, Offset & Metro Boomin - Without Warning ALBUM REVIEW/20171103_21 Savage, Offset & Metro Boomin - Without Warning ALBUM REVIEW.jpg	none
../data/album_reviews/20130531_Bibio - Silver Wilkinson ALBUM REVIEW/20130531_Bibio - Silver Wilkinson ALBUM REVIEW.jpg	none
../data/album_reviews/20190926_Iglooghost, Kai Whiston & BABii - XYZ ALBUM REVIEW/20190926_Iglooghost, Kai Whiston & BABii - XYZ ALBUM REVIEW.jpg	none
../data/album_reviews/20150508_Wale - The Album About Nothing ALBUM REVIEW/20150508_Wale - The Album About Nothing ALBUM REVIEW.jpg	none
../data/album_reviews/20151015_New Order - Music Complete ALBUM REVIEW/20151015_New Order - Music Complete ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20100802_Ceremony- Rohnert Park ALBUM REVIEW/20100802_Ceremony- Rohnert Park ALBUM REVIEW.jpg	none
../data/album_reviews/20120926_Lupe Fiasco- Food & Liquor 2 - The Great American Rap Album Pt. 1 ALBUM REVIEW/20120926_Lupe Fiasco- Food & Liquor 2 - The Great American Rap Album Pt. 1 ALBUM REVIEW.jpg	none
../data/album_reviews/20101010_Sufjan Stevens- The Age of Adz ALBUM REVIEW/20101010_Sufjan Stevens- The Age of Adz ALBUM REVIEW.jpg	none
../data/album_reviews/20130221_Nick Cave and The Bad Seeds - Push The Sky Away ALBUM REVIEW/20130221_Nick Cave and The Bad Seeds - Push The Sky Away ALBUM REVIEW.jpg	none
../data/album_reviews/20160201_Rihanna - ANTI ALBUM REVIEW/20160201_Rihanna - ANTI ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20110217_Vreid- V ALBUM REVIEW/20110217_Vreid- V ALBUM REVIEW.jpg	none
../data/album_reviews/20180628_Rico Nasty - Nasty ALBUM REVIEW/20180628_Rico Nasty - Nasty ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20130709_Jay-Z - Magna Carta... Holy Grail ALBUM REVIEW/20130709_Jay-Z - Magna Carta... Holy Grail ALBUM REVIEW.jpg	none
../data/album_reviews/20140319_Pharrell - G I R L ALBUM REVIEW/20140319_Pharrell - G I R L ALBUM REVIEW.jpg	none
../data/album_reviews/20181106_Rosalía - El mal querer ALBUM REVIEW/20181106_Rosalía - El mal querer ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20150515_Blanck Mass- Dumb Flesh ALBUM REVIEW/20150515_Blanck Mass- Dumb Flesh ALBUM REVIEW.jpg	none
../data/album_reviews/20190531_Flying Lotus - Flamagra ALBUM REVIEW/20190531_Flying Lotus - Flamagra ALBUM REVIEW.jpg	none
../data/album_reviews/20110221_Colin Stetson- New History Warfare Vol. 2 - Judges ALBUM REVIEW/20110221_Colin Stetson- New History Warfare Vol. 2 - Judges ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20150721_The Chemical Brothers - Born In the Echoes ALBUM REVIEW/20150721_The Chemical Brothers - Born In the Echoes ALBUM REVIEW.jpg	none
../data/album_reviews/20180223_U.S. Girls - In a Poem Unlimited ALBUM REVIEW/20180223_U.S. Girls - In a Poem Unlimited ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20121127_Angel Olsen- Half Way Home ALBUM REVIEW/20121127_Angel Olsen- Half Way Home ALBUM REVIEW.jpg	none
../data/album_reviews/20160716_ScHoolboy Q - Blank Face ALBUM REVIEW/20160716_ScHoolboy Q - Blank Face ALBUM REVIEW.jpg	none
../data/album_reviews/20171209_Makaya McCraven - Highly Rare ALBUM REVIEW/20171209_Makaya McCraven - Highly Rare ALBUM REVIEW.jpg	none
../data/album_reviews/20171203_Cyhi The Prynce - No Dope On Sundays ALBUM REVIEW/20171203_Cyhi The Prynce - No Dope On Sundays ALBUM REVIEW.jpg	none
../data/album_reviews/20100505_Flying Lotus- Cosmogramma ALBUM REVIEW/20100505_Flying Lotus- Cosmogramma ALBUM REVIEW.jpg	none
../data/album_reviews/20170402_GoldLink - At What Cost ALBUM REVIEW ft. Shawn Cee/20170402_GoldLink - At What Cost ALBUM REVIEW ft. Shawn Cee.jpg	none
../data/album_reviews/20200219_Gil-Scott Heron & Makaya McCraven - We're New Again ALBUM REVIEW/20200219_Gil-Scott Heron & Makaya McCraven - We're New Again ALBUM REVIEW.jpg	none
../data/album_reviews/20180806_Travis Scott - Astroworld ALBUM REVIEW/20180806_Travis Scott - Astroworld ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20180508_Rae Sremmurd - SR3MM ALBUM REVIEW/20180508_Rae Sremmurd - SR3MM ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20120202_John Talabot- fin ALBUM REVIEW/20120202_John Talabot- fin ALBUM REVIEW.jpg	none
../data/album_reviews/20170510_Full of Hell - Trumpeting Ecstasy ALBUM REVIEW/20170510_Full of Hell - Trumpeting Ecstasy ALBUM REVIEW.jpg	none
../data/album_reviews/20140507_Andrew Jackson Jihad - Christmas Island ALBUM REVIEW/20140507_Andrew Jackson Jihad - Christmas Island ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20170926_Godspeed You! Black Emperor - Luciferian Towers ALBUM REVIEW/20170926_Godspeed You! Black Emperor - Luciferian Towers ALBUM REVIEW.jpg	none
../data/album_reviews/20171019_Gucci Mane - Mr. Davis ALBUM REVIEW/20171019_Gucci Mane - Mr. Davis ALBUM REVIEW.jpg	none
../data/album_reviews/20170330_Ondatrópica - Baile Bucanero ALBUM REVIEW/20170330_Ondatrópica - Baile Bucanero ALBUM REVIEW.jpg	blue-white flannel
../data/album_reviews/20150730_Titus Andronicus - The Most Lamentable Tragedy ALBUM REVIEW/20150730_Titus Andronicus - The Most Lamentable Tragedy ALBUM REVIEW.jpg	none
../data/album_reviews/20171101_Big K.R.I.T. - 4eva Is a Mighty Long Time ALBUM REVIEW/20171101_Big K.R.I.T. - 4eva Is a Mighty Long Time ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20130527_Travis Scott - Owl Pharaoh EP _ MIXTAPE _ ALBUM REVIEW/20130527_Travis Scott - Owl Pharaoh EP _ MIXTAPE _ ALBUM REVIEW.jpg	none
../data/album_reviews/20150925_Ought - Sun Coming Down ALBUM REVIEW/20150925_Ought - Sun Coming Down ALBUM REVIEW.jpg	none
../data/album_reviews/20190325_Stella Donnelly - Beware of the Dogs ALBUM REVIEW/20190325_Stella Donnelly - Beware of the Dogs ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20141216_D'Angelo and The Vanguard - Black Messiah ALBUM REVIEW/20141216_D'Angelo and The Vanguard - Black Messiah ALBUM REVIEW.jpg	none
../data/album_reviews/20161108_Swain - The Long Dark Blue ALBUM REVIEW/20161108_Swain - The Long Dark Blue ALBUM REVIEW.jpg	none
../data/album_reviews/20111205_The Black Keys- El Camino ALBUM REVIEW/20111205_The Black Keys- El Camino ALBUM REVIEW.jpg	none
../data/album_reviews/20180328_PRhyme - PRhyme 2 ALBUM REVIEW/20180328_PRhyme - PRhyme 2 ALBUM REVIEW.jpg	none
../data/album_reviews/20170210_Sampha - Process ALBUM REVIEW/20170210_Sampha - Process ALBUM REVIEW.jpg	none
../data/album_reviews/20190825_Sleater-Kinney - The Center Won't Hold ALBUM REVIEW/20190825_Sleater-Kinney - The Center Won't Hold ALBUM REVIEW.jpg	none
../data/album_reviews/20120619_Fiona Apple- The Idler Wheel... ALBUM REVIEW/20120619_Fiona Apple- The Idler Wheel... ALBUM REVIEW.jpg	none
../data/album_reviews/20151111_Kylesa - Exhausting Fire ALBUM REVIEW/20151111_Kylesa - Exhausting Fire ALBUM REVIEW.jpg	blue-white flannel
../data/album_reviews/20140724_Morrissey - World Peace is None of Your Business ALBUM REVIEW/20140724_Morrissey - World Peace is None of Your Business ALBUM REVIEW.jpg	none
../data/album_reviews/20140404_Timber Timbre - Hot Dreams ALBUM REVIEW/20140404_Timber Timbre - Hot Dreams ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20170922_Open Mike Eagle - Brick Body Kids Still Daydream ALBUM REVIEW/20170922_Open Mike Eagle - Brick Body Kids Still Daydream ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20100929_Women- Public Strain ALBUM REVIEW/20100929_Women- Public Strain ALBUM REVIEW.jpg	none
../data/album_reviews/20110704_Lil B- I'm Gay (I'm Happy) ALBUM REVIEW/20110704_Lil B- I'm Gay (I'm Happy) ALBUM REVIEW.jpg	none
../data/album_reviews/20160928_Mick Jenkins - The Healing Component ALBUM REVIEW/20160928_Mick Jenkins - The Healing Component ALBUM REVIEW.jpg	none
../data/album_reviews/20170214_Lupe Fiasco - DROGAS Light ALBUM REVIEW/20170214_Lupe Fiasco - DROGAS Light ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20151029_Protomartyr - The Agent Intellect ALBUM REVIEW/20151029_Protomartyr - The Agent Intellect ALBUM REVIEW.jpg	none
../data/album_reviews/20150626_Czarface - Every Hero Needs A Villain ALBUM REVIEW/20150626_Czarface - Every Hero Needs A Villain ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20130708_Billy Woods- Dour Candy ALBUM REVIEW/20130708_Billy Woods- Dour Candy ALBUM REVIEW.jpg	none
../data/album_reviews/20140805_Kyary Pamyu Pamyu - Pikapika Fantajin ALBUM REVIEW/20140805_Kyary Pamyu Pamyu - Pikapika Fantajin ALBUM REVIEW.jpg	none
../data/album_reviews/20180515_Playboi Carti - Die Lit ALBUM REVIEW/20180515_Playboi Carti - Die Lit ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20110121_Fergus & Geronimo- Unlearn ALBUM REVIEW/20110121_Fergus & Geronimo- Unlearn ALBUM REVIEW.jpg	none
../data/album_reviews/20120420_Death Grips- The Money Store ALBUM REVIEW/20120420_Death Grips- The Money Store ALBUM REVIEW.jpg	none
../data/album_reviews/20180607_Father John Misty - God's Favorite Customer ALBUM REVIEW/20180607_Father John Misty - God's Favorite Customer ALBUM REVIEW.jpg	none
../data/album_reviews/20140424_Pixies - Indie Cindy ALBUM REVIEW ft. Silly Bars/20140424_Pixies - Indie Cindy ALBUM REVIEW ft. Silly Bars.jpg	none
../data/album_reviews/20191204_Beck - Hyperspace ALBUM REVIEW/20191204_Beck - Hyperspace ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20190703_Kirin J. Callinan - Return to Center ALBUM REVIEW/20190703_Kirin J. Callinan - Return to Center ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20150604_Donnie Trumpet & the Social Experiment - Surf ALBUM REVIEW/20150604_Donnie Trumpet & the Social Experiment - Surf ALBUM REVIEW.jpg	none
../data/album_reviews/20170520_B.o.B - Ether ALBUM REVIEW/20170520_B.o.B - Ether ALBUM REVIEW.jpg	none
../data/album_reviews/20150128_Title Fight - Hyperview ALBUM REVIEW/20150128_Title Fight - Hyperview ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20130621_Zomby - With Love ALBUM REVIEW/20130621_Zomby - With Love ALBUM REVIEW.jpg	none
../data/album_reviews/20141230_A Tribe Called Quest- The Low End Theory ALBUM REVIEW/20141230_A Tribe Called Quest- The Low End Theory ALBUM REVIEW.jpg	none
../data/album_reviews/20130131_Tomahawk - Oddfellows ALBUM REVIEW/20130131_Tomahawk - Oddfellows ALBUM REVIEW.jpg	none
../data/album_reviews/20150423_Marching Church - This World Is Not Enough ALBUM REVIEW/20150423_Marching Church - This World Is Not Enough ALBUM REVIEW.jpg	none
../data/album_reviews/20160823_Frank Ocean - Blonde ALBUM REVIEW (Endless _ Boys Don't Cry)/20160823_Frank Ocean - Blonde ALBUM REVIEW (Endless _ Boys Don't Cry).jpg	none
../data/album_reviews/20110901_Hella- Tripper ALBUM REVIEW/20110901_Hella- Tripper ALBUM REVIEW.jpg	none
../data/album_reviews/20181024_Little Big - Antipositive Part 2 (MINI) ALBUM REVIEW/20181024_Little Big - Antipositive Part 2 (MINI) ALBUM REVIEW.jpg	none
../data/album_reviews/20140327_Wild Beasts - Present Tense ALBUM REVIEW/20140327_Wild Beasts - Present Tense ALBUM REVIEW.jpg	none
../data/album_reviews/20190308_Weezer - Self-Titled (Black) ALBUM REVIEW/20190308_Weezer - Self-Titled (Black) ALBUM REVIEW.jpg	red flannel
../data/album_reviews/20150512_Peste Noire - La Chaise-Dyable ALBUM REVIEW/20150512_Peste Noire - La Chaise-Dyable ALBUM REVIEW.jpg	none
../data/album_reviews/20150116_Marilyn Manson - The Pale Emperor ALBUM REVIEW/20150116_Marilyn Manson - The Pale Emperor ALBUM REVIEW.jpg	none
../data/album_reviews/20170309_Sleaford Mods - English Tapas ALBUM REVIEW/20170309_Sleaford Mods - English Tapas ALBUM REVIEW.jpg	none
../data/album_reviews/20180315_David Byrne - American Utopia ALBUM REVIEW/20180315_David Byrne - American Utopia ALBUM REVIEW.jpg	none
../data/album_reviews/20150305_Pile - You're Better Than This ALBUM REVIEW/20150305_Pile - You're Better Than This ALBUM REVIEW.jpg	none
../data/album_reviews/20131012_Melt-Banana - Fetch ALBUM REVIEW/20131012_Melt-Banana - Fetch ALBUM REVIEW.jpg	none
../data/album_reviews/20121120_Holly Herndon- Movement ALBUM REVIEW/20121120_Holly Herndon- Movement ALBUM REVIEW.jpg	none
../data/album_reviews/20110519_This Will Destroy You- Tunnel Blanket ALBUM REVIEW/20110519_This Will Destroy You- Tunnel Blanket ALBUM REVIEW.jpg	none
../data/album_reviews/20190916_Alex Cameron - Miami Memory ALBUM REVIEW/20190916_Alex Cameron - Miami Memory ALBUM REVIEW.jpg	yellow flannel
../data/album_reviews/20150715_Everything Everything - Get to Heaven ALBUM REVIEW/20150715_Everything Everything - Get to Heaven ALBUM REVIEW.jpg	none
../data/album_reviews/20160413_Tim Hecker - Love Streams ALBUM REVIEW/20160413_Tim Hecker - Love Streams ALBUM REVIEW.jpg	none
../data/album_reviews/20190306_2 Chainz - Rap or Go to the League ALBUM REVIEW/20190306_2 Chainz - Rap or Go to the League ALBUM REVIEW.jpg	none
../data/album_reviews/20110710_Kendrick Lamar- Section.80 ALBUM REVIEW/20110710_Kendrick Lamar- Section.80 ALBUM REVIEW.jpg	none
../data/album_reviews/20100923_Swans- My Father Will Guide Me Up a Rope to the Sky ALBUM REVIEW/20100923_Swans- My Father Will Guide Me Up a Rope to the Sky ALBUM REVIEW.jpg	none
../data/album_reviews/20130924_Bill Callahan - Dream River ALBUM REVIEW/20130924_Bill Callahan - Dream River ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20131209_Gesaffelstein - Aleph ALBUM REVIEW/20131209_Gesaffelstein - Aleph ALBUM REVIEW.jpg	? flannel
../data/album_reviews/20121206_Roomful of Teeth- Self-Titled ALBUM REVIEW/20121206_Roomful of Teeth- Self-Titled ALBUM REVIEW.jpg	none
../data/album_reviews/20100812_Autolux- Transit Transit ALBUM REVIEW/20100812_Autolux- Transit Transit ALBUM REVIEW.jpg	none
../data/album_reviews/20131019_The Dismemberment Plan - Uncanny Valley ALBUM REVIEW (QUICK)/20131019_The Dismemberment Plan - Uncanny Valley ALBUM REVIEW (QUICK).jpg	blue-white flannel
../data/album_reviews/20150103_Roland Kirk - I Talk With the Spirits ALBUM REVIEW/20150103_Roland Kirk - I Talk With the Spirits ALBUM REVIEW.jpg	none
